user_id,device,location,traffic_source,customer_type
U000641,Mobile,Pune,Facebook,New
U000642,Mobile,Pune,Paid Ads,New
U000643,Mobile,Hyderabad,YouTube,New
U000644,Mobile,Delhi,Paid Ads,New
U000645,Mobile,Hyderabad,Email,New
U000646,Desktop,Bangalore,Email,New
U000647,Mobile,Chennai,Google,Returning
U000648,Desktop,Delhi,Facebook,New
U000649,Desktop,Kolkata,Referral,New
U000650,Mobile,Delhi,Referral,Returning
U000651,Mobile,Delhi,Referral,New
U000652,Mobile,Pune,Email,New
U000653,Mobile,Kolkata,Facebook,Returning
U000654,Desktop,Delhi,Direct,New
U000655,Mobile,Kolkata,Instagram,New
U000656,Mobile,Hyderabad,Instagram,New
U000657,Mobile,Kolkata,Direct,New
U000658,Mobile,Hyderabad,Instagram,New
U000659,Desktop,Hyderabad,Google,Returning
U000660,Mobile,Bangalore,Paid Ads,Returning
U000661,Mobile,Bangalore,YouTube,New
U000662,Tablet,Kolkata,Instagram,New
U000663,Desktop,Ahmedabad,Facebook,New
U000664,Mobile,Bangalore,Google,Returning
U000665,Mobile,Chennai,Instagram,Returning
U000666,Mobile,Pune,Facebook,Returning
U000667,Mobile,Kolkata,Google,New
U000668,Mobile,Chennai,Direct,New
U000669,Mobile,Ahmedabad,Google,New
U000670,Mobile,Kolkata,Referral,New
U000671,Mobile,Delhi,Direct,New
U000672,Desktop,Kolkata,YouTube,New
U000673,Mobile,Pune,Referral,New
U000674,Mobile,Bangalore,Google,New
U000675,Mobile,Pune,Direct,Returning
U000676,Tablet,Kolkata,Google,New
U000677,Mobile,Kolkata,Instagram,Returning
U000678,Mobile,Chennai,Facebook,New
U000679,Tablet,Ahmedabad,YouTube,New
U000680,Desktop,Delhi,Direct,New
U000681,Desktop,Hyderabad,Instagram,Returning
U000682,Mobile,Hyderabad,YouTube,New
U000683,Mobile,Ahmedabad,Instagram,New
U000684,Desktop,Bangalore,Google,New
U000685,Desktop,Pune,Paid Ads,New
U000686,Mobile,Hyderabad,Facebook,New
U000687,Mobile,Pune,Google,New
U000688,Mobile,Hyderabad,Referral,New
U000689,Desktop,Pune,Instagram,New
U000690,Mobile,Hyderabad,Google,New
U000691,Mobile,Pune,Google,New
U000692,Mobile,Ahmedabad,Instagram,Returning
U000693,Mobile,Mumbai,Referral,New
U000694,Mobile,Delhi,Facebook,New
U000695,Mobile,Pune,Google,New
U000696,Desktop,Kolkata,Instagram,New
U000697,Mobile,Chennai,Google,New
U000698,Mobile,Ahmedabad,Email,Returning
U000699,Mobile,Pune,Google,Returning
U000700,Mobile,Chennai,Facebook,New
U000701,Mobile,Kolkata,Google,New
U000702,Mobile,Chennai,Email,New
U000703,Mobile,Bangalore,Instagram,New
U000704,Mobile,Pune,Google,Returning
U000705,Mobile,Ahmedabad,Direct,Returning
U000706,Tablet,Ahmedabad,Facebook,New
U000707,Mobile,Pune,Direct,New
U000708,Desktop,Bangalore,Facebook,New
U000709,Mobile,Mumbai,Google,New
U000710,Desktop,Kolkata,Email,New
U000711,Desktop,Pune,Paid Ads,Returning
U000712,Mobile,Kolkata,Direct,New
U000713,Mobile,Bangalore,Facebook,New
U000714,Mobile,Delhi,Referral,New
U000715,Mobile,Hyderabad,Google,New
U000716,Desktop,Delhi,Direct,New
U000717,Desktop,Mumbai,Direct,New
U000718,Tablet,Delhi,Direct,New
U000719,Mobile,Hyderabad,Google,New
U000720,Desktop,Mumbai,Google,New
U000721,Desktop,Delhi,Instagram,Returning
U000722,Mobile,Delhi,Instagram,New
U000723,Mobile,Pune,Email,New
U000724,Desktop,Mumbai,Instagram,New
U000725,Mobile,Delhi,Google,New
U000726,Desktop,Chennai,Paid Ads,New
U000727,Mobile,Kolkata,Email,New
U000728,Desktop,Ahmedabad,Instagram,New
U000729,Mobile,Hyderabad,Email,New
U000730,Mobile,Chennai,YouTube,Returning
U000731,Mobile,Delhi,Referral,New
U000732,Desktop,Pune,Direct,New
U000733,Desktop,Kolkata,Instagram,New
U000734,Mobile,Kolkata,Facebook,New
U000735,Mobile,Hyderabad,Instagram,New
U000736,Desktop,Ahmedabad,Google,New
U000737,Mobile,Bangalore,Referral,New
U000738,Desktop,Pune,Google,Returning
U000739,Mobile,Kolkata,Instagram,New
U000740,Mobile,Delhi,Referral,Returning
U000741,Mobile,Chennai,Direct,New
U000742,Mobile,Pune,Facebook,New
U000743,Desktop,Pune,Instagram,New
U000744,Mobile,Chennai,Instagram,New
U000745,Mobile,Hyderabad,Direct,New
U000746,Desktop,Mumbai,Direct,New
U000747,Mobile,Bangalore,Instagram,New
U000748,Mobile,Bangalore,Referral,New
U000749,Desktop,Mumbai,Direct,New
U000750,Desktop,Pune,Facebook,Returning
U000751,Mobile,Bangalore,Direct,Returning
U000752,Desktop,Hyderabad,Google,New
U000753,Desktop,Delhi,Facebook,Returning
U000754,Mobile,Hyderabad,Direct,New
U000755,Mobile,Kolkata,Instagram,New
U000756,Desktop,Ahmedabad,Google,Returning
U000757,Desktop,Kolkata,Google,New
U000758,Mobile,Hyderabad,Email,New
U000759,Desktop,Delhi,Paid Ads,New
U000760,Desktop,Delhi,Paid Ads,Returning
U000761,Mobile,Hyderabad,Facebook,New
U000762,Mobile,Bangalore,Google,Returning
U000763,Mobile,Bangalore,Direct,New
U000764,Desktop,Ahmedabad,Referral,New
U000765,Mobile,Kolkata,Paid Ads,New
U000766,Mobile,Hyderabad,Instagram,Returning
U000767,Desktop,Ahmedabad,YouTube,Returning
U000768,Desktop,Chennai,Google,New
U000769,Mobile,Chennai,Google,New
U000770,Desktop,Kolkata,Google,New
U000771,Mobile,Kolkata,Referral,New
U000772,Desktop,Delhi,Facebook,New
U000773,Mobile,Hyderabad,Instagram,New
U000774,Mobile,Ahmedabad,Paid Ads,New
U000775,Desktop,Pune,Instagram,New
U000776,Mobile,Pune,YouTube,New
U000777,Mobile,Pune,Email,New
U000778,Desktop,Pune,Google,Returning
U000779,Desktop,Delhi,Google,New
U000780,Desktop,Pune,Paid Ads,New
U000781,Desktop,Pune,Facebook,Returning
U000782,Mobile,Kolkata,Instagram,New
U000783,Mobile,Delhi,Google,New
U000784,Mobile,Mumbai,Google,New
U000785,Mobile,Bangalore,Paid Ads,New
U000786,Desktop,Bangalore,Instagram,New
U000787,Mobile,Kolkata,Facebook,New
U000788,Mobile,Pune,Google,Returning
U000789,Mobile,Pune,Direct,New
U000790,Desktop,Pune,Instagram,New
U000791,Mobile,Mumbai,Paid Ads,New
U000792,Mobile,Hyderabad,Referral,New
U000793,Mobile,Mumbai,Referral,New
U000794,Desktop,Ahmedabad,Instagram,New
U000795,Mobile,Delhi,Google,New
U000796,Desktop,Bangalore,Email,New
U000797,Desktop,Pune,Google,New
U000798,Mobile,Bangalore,Paid Ads,New
U000799,Desktop,Mumbai,Google,New
U000800,Desktop,Pune,Direct,Returning
U000801,Desktop,Bangalore,Google,New
U000802,Mobile,Hyderabad,Email,New
U000803,Mobile,Ahmedabad,Referral,New
U000804,Desktop,Ahmedabad,Instagram,New
U000805,Mobile,Kolkata,Google,New
U000806,Desktop,Delhi,Email,New
U000807,Desktop,Pune,Google,Returning
U000808,Desktop,Pune,Referral,New
U000809,Mobile,Hyderabad,Paid Ads,New
U000810,Mobile,Chennai,Direct,Returning
U000811,Tablet,Ahmedabad,Facebook,New
U000812,Desktop,Pune,Facebook,New
U000813,Mobile,Bangalore,Instagram,New
U000814,Desktop,Pune,Email,Returning
U000815,Desktop,Chennai,Google,New
U000816,Mobile,Chennai,Direct,Returning
U000817,Mobile,Pune,Google,Returning
U000818,Mobile,Kolkata,Paid Ads,Returning
U000819,Mobile,Hyderabad,Direct,New
U000820,Mobile,Kolkata,Facebook,New
U000821,Desktop,Chennai,Instagram,New
U000822,Mobile,Ahmedabad,Instagram,New
U000823,Mobile,Pune,Direct,New
U000824,Mobile,Pune,Paid Ads,New
U000825,Mobile,Pune,Paid Ads,Returning
U000826,Desktop,Hyderabad,Paid Ads,New
U000827,Mobile,Hyderabad,Paid Ads,New
U000828,Mobile,Chennai,Direct,New
U000829,Desktop,Bangalore,Google,Returning
U000830,Mobile,Hyderabad,Instagram,Returning
U000831,Mobile,Kolkata,Facebook,New
U000832,Mobile,Hyderabad,Email,New
U000833,Mobile,Chennai,Facebook,New
U000834,Mobile,Ahmedabad,Instagram,New
U000835,Mobile,Ahmedabad,Instagram,New
U000836,Mobile,Pune,YouTube,New
U000837,Desktop,Bangalore,Direct,New
U000838,Mobile,Pune,Instagram,New
U000839,Mobile,Ahmedabad,YouTube,New
U000840,Desktop,Bangalore,Google,New
U000841,Mobile,Delhi,Paid Ads,New
U000842,Desktop,Pune,YouTube,New
U000843,Mobile,Bangalore,Instagram,New
U000844,Tablet,Chennai,Email,New
U000845,Mobile,Delhi,Instagram,New
U000846,Mobile,Kolkata,Email,New
U000847,Mobile,Ahmedabad,Instagram,New
U000848,Tablet,Delhi,Google,Returning
U000849,Mobile,Kolkata,Instagram,New
U000850,Mobile,Mumbai,YouTube,New
U000851,Mobile,Ahmedabad,Facebook,New
U000852,Desktop,Ahmedabad,Direct,New
U000853,Mobile,Mumbai,Instagram,New
U000854,Desktop,Mumbai,Email,Returning
U000855,Mobile,Delhi,Instagram,New
U000856,Mobile,Kolkata,Facebook,Returning
U000857,Mobile,Bangalore,Paid Ads,New
U000858,Mobile,Kolkata,Direct,New
U000859,Mobile,Chennai,Instagram,New
U000860,Mobile,Chennai,Direct,Returning
U000861,Desktop,Bangalore,Google,Returning
U000862,Mobile,Chennai,Paid Ads,Returning
U000863,Mobile,Hyderabad,Paid Ads,Returning
U000864,Mobile,Ahmedabad,Referral,New
U000865,Mobile,Pune,Email,New
U000866,Mobile,Delhi,Google,New
U000867,Mobile,Hyderabad,Facebook,New
U000868,Mobile,Delhi,Facebook,Returning
U000869,Desktop,Mumbai,Facebook,New
U000870,Desktop,Ahmedabad,Email,Returning
U000871,Mobile,Chennai,Direct,Returning
U000872,Mobile,Ahmedabad,Instagram,New
U000873,Desktop,Delhi,Email,New
U000874,Mobile,Kolkata,Instagram,New
U000875,Mobile,Mumbai,Google,New
U000876,Mobile,Mumbai,Google,New
U000877,Desktop,Ahmedabad,Email,New
U000878,Desktop,Chennai,Referral,New
U000879,Mobile,Kolkata,Google,New
U000880,Mobile,Bangalore,Google,New
U000881,Mobile,Ahmedabad,Facebook,New
U000882,Desktop,Mumbai,Google,New
U000883,Mobile,Ahmedabad,Email,New
U000884,Mobile,Hyderabad,Google,New
U000885,Desktop,Pune,Google,New
U000886,Mobile,Kolkata,Direct,New
U000887,Desktop,Ahmedabad,Referral,New
U000888,Mobile,Bangalore,Instagram,New
U000889,Mobile,Bangalore,Facebook,Returning
U000890,Mobile,Chennai,YouTube,Returning
U000891,Desktop,Bangalore,Google,New
U000892,Desktop,Pune,Direct,New
U000893,Desktop,Kolkata,Google,New
U000894,Mobile,Kolkata,Google,New
U000895,Desktop,Chennai,Direct,New
U000896,Mobile,Delhi,Referral,Returning
U000897,Mobile,Bangalore,Direct,New
U000898,Desktop,Mumbai,Paid Ads,New
U000899,Mobile,Delhi,Paid Ads,New
U000900,Mobile,Bangalore,Referral,New
U000901,Mobile,Ahmedabad,Email,New
U000902,Mobile,Kolkata,Google,New
U000903,Mobile,Bangalore,Paid Ads,New
U000904,Mobile,Hyderabad,Instagram,New
U000905,Mobile,Hyderabad,Facebook,New
U000906,Desktop,Hyderabad,YouTube,New
U000907,Desktop,Chennai,Paid Ads,New
U000908,Mobile,Bangalore,Referral,New
U000909,Mobile,Kolkata,YouTube,New
U000910,Mobile,Bangalore,Referral,New
U000911,Mobile,Hyderabad,Referral,Returning
U000912,Mobile,Mumbai,Instagram,New
U000913,Desktop,Hyderabad,Instagram,New
U000914,Mobile,Ahmedabad,Facebook,New
U000915,Mobile,Bangalore,Direct,Returning
U000916,Mobile,Bangalore,Email,Returning
U000917,Mobile,Pune,Google,New
U000918,Desktop,Mumbai,Instagram,New
U000919,Desktop,Delhi,Referral,Returning
U000920,Mobile,Mumbai,Paid Ads,New
U000921,Desktop,Hyderabad,Google,New
U000922,Mobile,Chennai,Paid Ads,New
U000923,Desktop,Hyderabad,Email,New
U000924,Desktop,Mumbai,Direct,New
U000925,Mobile,Chennai,Referral,Returning
U000926,Mobile,Pune,Google,Returning
U000927,Mobile,Ahmedabad,Email,New
U000928,Mobile,Pune,Google,New
U000929,Desktop,Delhi,Facebook,New
U000930,Mobile,Hyderabad,Instagram,New
U000931,Mobile,Bangalore,Referral,New
U000932,Desktop,Delhi,Google,New
U000933,Tablet,Mumbai,Referral,Returning
U000934,Mobile,Pune,Instagram,New
U000935,Mobile,Ahmedabad,Google,New
U000936,Mobile,Delhi,Email,New
U000937,Mobile,Chennai,Paid Ads,New
U000938,Desktop,Bangalore,Paid Ads,New
U000939,Mobile,Pune,Paid Ads,New
U000940,Mobile,Chennai,Instagram,New
U000941,Mobile,Bangalore,Instagram,New
U000942,Mobile,Bangalore,Referral,New
U000943,Desktop,Pune,Google,New
U000944,Desktop,Bangalore,Paid Ads,New
U000945,Mobile,Delhi,Instagram,Returning
U000946,Mobile,Pune,Direct,New
U000947,Mobile,Pune,Facebook,New
U000948,Desktop,Pune,Email,New
U000949,Desktop,Hyderabad,Instagram,New
U000950,Mobile,Hyderabad,Instagram,New
U000951,Desktop,Kolkata,Instagram,New
U000952,Desktop,Ahmedabad,Direct,New
U000953,Mobile,Pune,Instagram,New
U000954,Desktop,Ahmedabad,Facebook,New
U000955,Mobile,Chennai,Instagram,New
U000956,Mobile,Delhi,Google,New
U000957,Mobile,Bangalore,Direct,Returning
U000958,Mobile,Delhi,Paid Ads,New
U000959,Mobile,Ahmedabad,Instagram,New
U000960,Desktop,Hyderabad,Instagram,Returning
U000961,Mobile,Bangalore,Paid Ads,Returning
U000962,Desktop,Hyderabad,Paid Ads,New
U000963,Mobile,Kolkata,Direct,New
U000964,Mobile,Chennai,Facebook,Returning
U000965,Mobile,Bangalore,Google,New
U000966,Mobile,Pune,Email,New
U000967,Desktop,Pune,Facebook,New
U000968,Mobile,Ahmedabad,Instagram,New
U000969,Mobile,Pune,Referral,New
U000970,Mobile,Bangalore,Facebook,Returning
U000971,Desktop,Mumbai,YouTube,New
U000972,Desktop,Pune,Facebook,New
U000973,Desktop,Delhi,Direct,Returning
U000974,Mobile,Pune,Instagram,New
U000975,Mobile,Hyderabad,Email,New
U000976,Mobile,Pune,YouTube,New
U000977,Mobile,Pune,Direct,New
U000978,Mobile,Mumbai,YouTube,New
U000979,Mobile,Mumbai,Instagram,New
U000980,Mobile,Hyderabad,Google,New
U000981,Mobile,Ahmedabad,YouTube,New
U000982,Desktop,Ahmedabad,Instagram,New
U000983,Mobile,Chennai,Paid Ads,New
U000984,Mobile,Delhi,Instagram,New
U000985,Desktop,Delhi,Direct,New
U000986,Mobile,Bangalore,Facebook,New
U000987,Desktop,Mumbai,Google,New
U000988,Mobile,Kolkata,Instagram,New
U000989,Mobile,Hyderabad,Paid Ads,New
U000990,Desktop,Kolkata,Instagram,New
U000991,Desktop,Pune,Email,New
U000992,Desktop,Delhi,Email,New
U000993,Mobile,Bangalore,Email,New
U000994,Mobile,Bangalore,Paid Ads,New
U000995,Mobile,Kolkata,Direct,Returning
U000996,Mobile,Pune,YouTube,New
U000997,Desktop,Bangalore,Paid Ads,New
U000998,Mobile,Kolkata,Direct,New
U000999,Tablet,Mumbai,Instagram,New
U001000,Mobile,Hyderabad,Instagram,New
U001001,Mobile,Kolkata,Referral,New
U001002,Mobile,Mumbai,Google,New
U001003,Desktop,Hyderabad,Google,New
U001004,Desktop,Chennai,Direct,New
U001005,Desktop,Ahmedabad,Google,Returning
U001006,Desktop,Ahmedabad,Referral,New
U001007,Desktop,Pune,Google,Returning
U001008,Desktop,Ahmedabad,Instagram,New
U001009,Mobile,Mumbai,YouTube,New
U001010,Mobile,Kolkata,Email,New
U001011,Mobile,Pune,YouTube,Returning
U001012,Tablet,Ahmedabad,Facebook,New
U001013,Desktop,Delhi,Google,New
U001014,Mobile,Bangalore,Email,New
U001015,Desktop,Chennai,Direct,Returning
U001016,Desktop,Hyderabad,Facebook,New
U001017,Mobile,Bangalore,Instagram,New
U001018,Mobile,Pune,Google,New
U001019,Desktop,Kolkata,Instagram,New
U001020,Mobile,Ahmedabad,Paid Ads,New
U001021,Desktop,Bangalore,Instagram,Returning
U001022,Mobile,Hyderabad,Direct,Returning
U001023,Desktop,Pune,Instagram,New
U001024,Tablet,Hyderabad,Google,Returning
U001025,Desktop,Delhi,Referral,New
U001026,Mobile,Kolkata,Instagram,Returning
U001027,Desktop,Ahmedabad,Google,New
U001028,Desktop,Kolkata,Facebook,Returning
U001029,Mobile,Hyderabad,Referral,New
U001030,Desktop,Bangalore,Google,Returning
U001031,Mobile,Mumbai,Google,New
U001032,Mobile,Pune,Direct,Returning
U001033,Mobile,Delhi,Instagram,Returning
U001034,Mobile,Mumbai,YouTube,New
U001035,Mobile,Ahmedabad,Instagram,New
U001036,Desktop,Mumbai,Paid Ads,New
U001037,Mobile,Ahmedabad,Referral,New
U001038,Desktop,Ahmedabad,Direct,Returning
U001039,Mobile,Mumbai,Email,New
U001040,Mobile,Pune,YouTube,New
U001041,Mobile,Pune,Facebook,New
U001042,Desktop,Kolkata,Google,New
U001043,Mobile,Kolkata,Direct,New
U001044,Desktop,Mumbai,YouTube,New
U001045,Desktop,Kolkata,Google,Returning
U001046,Desktop,Hyderabad,Direct,New
U001047,Mobile,Hyderabad,YouTube,Returning
U001048,Mobile,Mumbai,Instagram,New
U001049,Desktop,Kolkata,Instagram,Returning
U001050,Mobile,Ahmedabad,Email,New
U001051,Desktop,Hyderabad,Google,Returning
U001052,Mobile,Mumbai,YouTube,New
U001053,Desktop,Pune,Direct,New
U001054,Desktop,Chennai,Direct,New
U001055,Tablet,Hyderabad,Facebook,Returning
U001056,Mobile,Kolkata,Facebook,New
U001057,Desktop,Delhi,YouTube,Returning
U001058,Mobile,Pune,Instagram,New
U001059,Mobile,Chennai,Referral,New
U001060,Desktop,Mumbai,Email,New
U001061,Desktop,Delhi,Instagram,Returning
U001062,Tablet,Chennai,Google,Returning
U001063,Desktop,Delhi,Paid Ads,New
U001064,Mobile,Ahmedabad,Paid Ads,Returning
U001065,Mobile,Pune,Instagram,New
U001066,Desktop,Delhi,Instagram,New
U001067,Mobile,Chennai,Instagram,New
U001068,Mobile,Ahmedabad,Instagram,New
U001069,Mobile,Hyderabad,Instagram,Returning
U001070,Mobile,Delhi,Google,Returning
U001071,Mobile,Delhi,Direct,New
U001072,Mobile,Bangalore,YouTube,New
U001073,Mobile,Delhi,Google,New
U001074,Mobile,Delhi,Paid Ads,New
U001075,Tablet,Hyderabad,Instagram,New
U001076,Mobile,Delhi,Referral,Returning
U001077,Mobile,Delhi,Paid Ads,New
U001078,Desktop,Chennai,Google,New
U001079,Mobile,Pune,Paid Ads,New
U001080,Desktop,Bangalore,Instagram,New
U001081,Desktop,Delhi,Google,Returning
U001082,Mobile,Mumbai,YouTube,New
U001083,Mobile,Bangalore,Google,Returning
U001084,Desktop,Hyderabad,Instagram,Returning
U001085,Desktop,Delhi,Referral,Returning
U001086,Mobile,Ahmedabad,Direct,Returning
U001087,Desktop,Chennai,Paid Ads,New
U001088,Mobile,Pune,Google,New
U001089,Tablet,Pune,YouTube,New
U001090,Mobile,Hyderabad,Google,New
U001091,Desktop,Kolkata,Paid Ads,New
U001092,Desktop,Hyderabad,Google,New
U001093,Desktop,Mumbai,Paid Ads,New
U001094,Mobile,Chennai,Instagram,New
U001095,Mobile,Hyderabad,Email,New
U001096,Mobile,Ahmedabad,Facebook,Returning
U001097,Mobile,Ahmedabad,Email,New
U001098,Mobile,Hyderabad,Facebook,New
U001099,Desktop,Bangalore,Direct,New
U001100,Mobile,Delhi,Google,New
U001101,Mobile,Chennai,Instagram,Returning
U001102,Tablet,Mumbai,Instagram,Returning
U001103,Desktop,Kolkata,Instagram,New
U001104,Desktop,Mumbai,Google,New
U001105,Tablet,Kolkata,Email,New
U001106,Mobile,Chennai,Facebook,New
U001107,Mobile,Kolkata,Facebook,New
U001108,Desktop,Mumbai,Referral,Returning
U001109,Desktop,Delhi,Email,Returning
U001110,Mobile,Hyderabad,YouTube,New
U001111,Desktop,Hyderabad,Email,New
U001112,Mobile,Bangalore,Email,New
U001113,Mobile,Ahmedabad,Email,New
U001114,Mobile,Kolkata,Email,New
U001115,Mobile,Bangalore,Instagram,New
U001116,Mobile,Ahmedabad,Direct,Returning
U001117,Mobile,Mumbai,YouTube,New
U001118,Desktop,Chennai,Direct,New
U001119,Mobile,Ahmedabad,Instagram,Returning
U001120,Mobile,Delhi,YouTube,Returning
U001121,Desktop,Hyderabad,Direct,New
U001122,Tablet,Delhi,Instagram,New
U001123,Desktop,Chennai,Direct,New
U001124,Desktop,Ahmedabad,Direct,New
U001125,Desktop,Kolkata,YouTube,New
U001126,Mobile,Kolkata,Instagram,New
U001127,Mobile,Hyderabad,Paid Ads,Returning
U001128,Mobile,Delhi,Facebook,New
U001129,Mobile,Ahmedabad,Referral,New
U001130,Mobile,Delhi,Paid Ads,Returning
U001131,Desktop,Mumbai,Google,New
U001132,Mobile,Bangalore,Facebook,New
U001133,Mobile,Ahmedabad,Facebook,New
U001134,Mobile,Pune,Facebook,Returning
U001135,Desktop,Delhi,Google,New
U001136,Mobile,Chennai,Paid Ads,New
U001137,Desktop,Pune,Google,Returning
U001138,Mobile,Mumbai,Google,New
U001139,Mobile,Delhi,Instagram,New
U001140,Mobile,Mumbai,Google,Returning
U001141,Desktop,Pune,Facebook,New
U001142,Mobile,Hyderabad,Instagram,New
U001143,Desktop,Delhi,Facebook,New
U001144,Mobile,Mumbai,YouTube,Returning
U001145,Mobile,Chennai,YouTube,New
U001146,Desktop,Pune,Paid Ads,New
U001147,Desktop,Delhi,Paid Ads,New
U001148,Desktop,Kolkata,Email,New
U001149,Desktop,Pune,YouTube,Returning
U001150,Desktop,Chennai,Facebook,New
U001151,Desktop,Kolkata,Direct,New
U001152,Desktop,Hyderabad,Instagram,Returning
U001153,Desktop,Delhi,Instagram,New
U001154,Desktop,Mumbai,YouTube,Returning
U001155,Desktop,Mumbai,Email,Returning
U001156,Desktop,Kolkata,Direct,New
U001157,Mobile,Kolkata,Paid Ads,New
U001158,Desktop,Kolkata,Google,New
U001159,Desktop,Mumbai,Email,New
U001160,Mobile,Mumbai,YouTube,New
U001161,Desktop,Delhi,Facebook,New
U001162,Mobile,Hyderabad,Google,New
U001163,Mobile,Hyderabad,Direct,New
U001164,Desktop,Mumbai,Direct,New
U001165,Mobile,Kolkata,Google,New
U001166,Desktop,Chennai,Direct,New
U001167,Desktop,Ahmedabad,Google,New
U001168,Mobile,Kolkata,Google,New
U001169,Mobile,Mumbai,Instagram,New
U001170,Mobile,Mumbai,Paid Ads,New
U001171,Desktop,Mumbai,YouTube,New
U001172,Tablet,Delhi,YouTube,New
U001173,Desktop,Hyderabad,Paid Ads,Returning
U001174,Mobile,Bangalore,Google,New
U001175,Desktop,Bangalore,Paid Ads,New
U001176,Mobile,Hyderabad,Instagram,New
U001177,Desktop,Chennai,Email,New
U001178,Mobile,Chennai,Direct,New
U001179,Desktop,Mumbai,Google,Returning
U001180,Mobile,Bangalore,Direct,New
U001181,Tablet,Delhi,YouTube,New
U001182,Mobile,Mumbai,YouTube,Returning
U001183,Desktop,Hyderabad,Instagram,New
U001184,Desktop,Hyderabad,Paid Ads,New
